2.479999999999999982e-01
7.239999999999999769e-01
1.340000000000000080e+00
2.064000000000000057e+00
2.835999999999999854e+00
3.596000000000000085e+00
4.355999999999999872e+00
5.136000000000000121e+00
5.916000000000000369e+00
6.679999999999999716e+00
7.443999999999999950e+00
8.195999999999999730e+00
8.928000000000000824e+00
9.652000000000001023e+00
1.041200000000000081e+01
1.118400000000000105e+01
1.196000000000000085e+01
1.272799999999999976e+01
1.351200000000000045e+01
1.431200000000000117e+01
1.507200000000000095e+01
1.584400000000000119e+01
1.660800000000000054e+01
1.736400000000000077e+01
1.811200000000000188e+01
1.885999999999999943e+01
1.961200000000000188e+01
2.036800000000000210e+01
2.112000000000000099e+01
2.185999999999999943e+01
2.261599999999999966e+01
2.337199999999999989e+01
2.410800000000000054e+01
2.485600000000000165e+01
2.561599999999999966e+01
2.638400000000000034e+01
2.714799999999999969e+01
2.788800000000000168e+01
2.866400000000000148e+01
2.942399999999999949e+01
3.014799999999999969e+01
3.091199999999999903e+01
3.166799999999999926e+01
3.240400000000000347e+01
3.314000000000000057e+01
3.389600000000000080e+01
3.461599999999999966e+01
3.536800000000000210e+01
3.611999999999999744e+01
3.685600000000000165e+01
3.759199999999999875e+01
3.831199999999999761e+01
3.909600000000000364e+01
3.981600000000000250e+01
4.055599999999999739e+01
4.128800000000000381e+01
4.203200000000000358e+01
4.277600000000000335e+01
4.356799999999999784e+01
4.433599999999999852e+01
4.512400000000000233e+01
4.578000000000000114e+01
4.658800000000000097e+01
4.742399999999999949e+01
4.817600000000000193e+01
4.893999999999999773e+01
4.975999999999999801e+01
5.045199999999999818e+01
5.128800000000000381e+01
5.201599999999999824e+01
5.271200000000000330e+01
5.345199999999999818e+01
5.419599999999999795e+01
5.495199999999999818e+01
5.563199999999999790e+01
5.645199999999999818e+01
5.724800000000000466e+01
5.804800000000000182e+01
5.877600000000000335e+01
5.955199999999999960e+01
6.030799999999999983e+01
6.104800000000000182e+01
